"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durSchoolSite","durSchoolOnline","durStudy","mainStudent","mainJobSearch","mainEmployed","mainWorked12m","mainWorkedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone"
18873,6,1,"married",35,"urban",1,6,2,450,0,270,1110,60,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
18877,6,2,"widowed",11,"pei",1,6,1,510,40,150,1200,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18886,7,2,"divorced",35,"urban",1,6,5,710,45,90,1410,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1
18887,6,1,"commonLaw",35,"rural",2,6,2,590,0,15,60,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18888,7,2,"widowed",48,"urban",1,4,2,375,75,120,1160,100,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18889,7,1,"married",35,"urban",1,6,2,540,20,30,1020,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2
18895,2,2,"married",47,"urban",6,4,4,480,0,30,60,60,660,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
18900,7,1,"married",59,"urban",1,4,3,315,65,45,130,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18905,7,1,"married",24,"urban",6,4,5,585,180,60,240,150,0,0,0,0,NA,2,2,2,2,NA,2,1,2,2,2
18910,7,2,"divorced",59,"urban",2,5,6,480,310,0,1440,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
18911,5,2,"married",24,"urban",6,5,6,510,85,45,175,50,390,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
18912,6,2,"neverMarried",35,"urban",6,6,2,510,0,150,1440,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2
18922,6,1,"commonLaw",24,"urban",6,4,6,720,140,90,840,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
18923,4,1,"neverMarried",47,"rural",1,6,6,590,0,150,480,0,0,0,0,0,NA,2,1,1,2,NA,8,1,2,2,2
18924,7,1,"married",24,"urban",2,4,6,575,40,80,225,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18931,6,1,"married",35,"urban",3,6,5,450,75,0,370,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18932,7,1,"neverMarried",35,"urban",2,6,6,525,35,130,1190,0,0,0,0,0,NA,2,2,2,2,2,8,2,2,1,2
18934,5,2,"married",48,"rural",4,5,6,525,60,0,195,75,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
18940,5,1,"married",12,"rural",3,6,3,555,90,30,370,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
18942,7,2,"widowed",35,"urban",2,6,6,600,0,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18951,5,2,"married",47,"urban",4,6,6,480,25,15,1310,80,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2
18952,5,2,"married",59,"urban",4,6,6,540,180,0,1370,40,0,0,0,0,NA,1,2,2,2,NA,1,2,1,2,2
18953,6,2,"widowed",10,"urban",2,4,2,470,45,65,1440,40,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
18959,4,1,"married",13,"urban",3,6,6,600,0,135,0,60,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
18964,6,2,"married",10,"urban",2,4,2,645,60,120,285,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18969,6,2,"widowed",12,"urban",2,6,1,450,15,35,1110,25,0,0,0,0,NA,2,2,2,2,NA,NA,2,2,2,2
18970,7,1,"married",35,"urban",1,6,3,540,105,30,0,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18971,7,1,"married",35,"urban",3,4,6,510,15,195,510,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18972,5,1,"divorced",35,"urban",1,6,2,570,30,15,1400,40,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
18976,7,1,"neverMarried",48,"urban",2,6,6,750,0,260,1425,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18978,5,1,"widowed",10,"rural",3,6,6,510,0,140,960,320,0,0,0,0,NA,2,1,1,2,NA,1,1,2,2,2
18981,5,1,"commonLaw",24,"urban",4,6,6,750,55,60,585,30,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2
18982,7,1,"married",59,"urban",3,6,3,555,0,105,90,150,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
18983,6,1,"married",35,"urban",3,6,2,570,0,165,170,55,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
18986,5,2,"neverMarried",35,"urban",6,5,5,540,10,25,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18988,7,2,"widowed",35,"urban",1,6,5,975,90,45,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
18999,6,2,"married",35,"rural",2,6,6,525,90,90,375,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19002,6,1,"married",24,"rural",NA,4,6,420,0,60,270,135,555,0,0,0,NA,NA,NA,2,2,NA,1,1,2,2,2
19004,5,1,"divorced",13,"urban",2,6,2,510,60,130,1230,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19005,5,1,"neverMarried",24,"urban",4,6,1,540,0,35,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19006,5,1,"neverMarried",35,"rural",1,5,1,480,135,255,1200,15,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
19009,1,1,"neverMarried",24,"urban",2,4,5,745,0,105,865,0,0,0,0,210,1,1,2,2,2,1,3,2,2,2,2
19016,6,1,"widowed",24,"urban",NA,6,6,690,60,60,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19018,5,2,"married",35,"urban",2,4,4,495,25,20,870,20,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
19019,6,1,"widowed",47,"urban",6,5,1,585,0,80,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19021,5,2,"divorced",48,"urban",4,6,4,390,80,0,870,30,525,0,0,0,NA,NA,NA,1,1,NA,NA,2,2,2,2
19022,7,2,"widowed",35,"urban",3,4,5,470,70,20,1220,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
19023,6,1,"married",46,"urban",1,6,4,790,60,170,0,40,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
19029,6,1,"commonLaw",48,"urban",2,6,1,780,120,60,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19036,7,1,"divorced",35,"urban",2,6,6,410,30,430,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19038,5,2,"married",59,"rural",7,4,5,555,45,15,670,70,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
19040,7,1,"widowed",35,"urban",2,4,2,560,50,30,1080,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
19044,4,1,"married",46,"urban",7,6,6,435,30,10,95,0,510,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
19045,6,2,"married",59,"urban",2,5,4,650,65,105,270,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19058,4,1,"married",35,"rural",1,6,1,525,30,60,130,65,470,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
19061,6,1,"married",24,"urban",2,4,6,465,15,125,450,10,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19072,7,2,"widowed",59,"urban",2,6,6,580,80,160,935,95,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19076,5,2,"married",35,"urban",5,6,2,690,30,75,60,45,0,0,0,0,NA,2,2,2,2,NA,1,2,NA,1,2
19078,7,1,"married",35,"urban",7,6,6,555,55,50,570,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19079,1,1,"neverMarried",35,"urban",1,5,2,645,210,0,1065,0,0,0,0,0,1,1,2,2,2,1,3,2,2,2,1
19081,4,1,"divorced",35,"urban",6,4,6,420,0,60,1440,50,575,0,0,0,NA,NA,NA,1,1,NA,6,2,2,1,2
19084,7,2,"widowed",35,"urban",4,6,6,840,0,240,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19089,6,2,"married",35,"urban",4,4,4,450,30,120,85,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19094,6,1,"widowed",11,"pei",2,6,6,420,70,170,1420,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19098,7,2,"widowed",10,"urban",1,6,2,1010,90,105,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19107,6,1,"married",59,"urban",7,5,2,525,105,60,240,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19108,5,1,"married",11,"pei",3,4,2,440,355,100,0,15,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
19112,6,2,"married",10,"urban",2,5,5,470,85,85,0,60,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
19113,3,2,"married",35,"rural",6,5,6,540,0,125,270,0,180,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
19117,6,2,"neverMarried",24,"urban",4,4,5,530,105,40,1380,50,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
19120,6,2,"married",10,"urban",2,5,6,555,120,180,70,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19122,2,2,"married",10,"urban",7,4,6,510,120,120,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,1
19124,6,2,"widowed",35,"urban",6,6,6,530,0,195,995,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19131,6,1,"married",24,"urban",2,4,6,390,0,120,365,25,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
19132,6,2,"widowed",35,"urban",4,4,6,465,120,0,1140,120,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19137,4,2,"neverMarried",12,"urban",2,6,6,735,20,40,1260,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
19140,6,2,"married",35,"urban",2,4,6,515,90,35,105,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19142,6,1,"married",35,"rural",4,4,6,480,0,225,390,60,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
19144,5,1,"married",13,"urban",2,6,1,570,60,0,645,240,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19146,5,1,"widowed",13,"rural",1,6,1,765,60,20,1110,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
19151,7,2,"widowed",24,"urban",6,4,3,300,60,65,1335,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19152,6,1,"married",35,"rural",2,6,3,420,0,60,750,0,0,0,0,0,NA,2,1,1,2,NA,1,1,2,2,2
19155,7,2,"widowed",48,"urban",1,5,6,585,45,60,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19161,6,2,"divorced",47,"urban",2,6,1,530,0,130,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
19162,6,1,"widowed",10,"rural",2,6,6,560,45,120,1140,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19163,7,1,"married",35,"urban",2,6,2,560,10,50,70,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19164,6,2,"divorced",13,"urban",7,5,6,530,0,0,1065,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19166,6,2,"married",13,"urban",4,4,4,420,45,200,405,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19167,5,2,"married",35,"urban",7,4,3,600,0,180,460,35,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19171,6,2,"neverMarried",35,"urban",2,6,6,540,90,45,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19172,4,2,"married",35,"urban",6,6,6,660,155,70,945,0,0,0,0,0,NA,2,1,1,2,NA,1,1,1,1,1
19176,7,1,"widowed",48,"urban",3,6,6,660,0,90,1200,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
19179,6,2,"neverMarried",59,"urban",3,6,1,560,0,0,820,85,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
19180,7,2,"widowed",59,"urban",4,6,1,600,180,30,1230,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
19187,5,2,"widowed",24,"rural",7,5,1,465,90,15,710,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19190,6,1,"married",24,"urban",6,6,6,530,0,100,1000,40,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
19197,4,2,"neverMarried",12,"urban",2,6,1,480,60,40,1340,0,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
19198,2,1,"neverMarried",24,"urban",3,6,6,465,120,30,1440,40,0,0,0,0,NA,1,1,1,2,NA,1,2,2,2,2
19201,7,2,"widowed",59,"urban",4,6,6,540,0,240,1230,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
19203,2,1,"married",35,"urban",6,4,6,750,120,280,390,40,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
19209,6,1,"married",13,"urban",1,6,6,510,35,135,600,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19210,7,1,"neverMarried",35,"urban",7,6,5,315,0,10,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19216,5,2,"married",12,"urban",2,5,6,775,50,0,345,60,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
19219,6,1,"married",59,"rural",6,4,1,545,0,90,10,0,0,0,0,0,NA,1,2,2,2,NA,1,2,2,2,2
19220,7,2,"widowed",24,"rural",1,6,6,630,15,80,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19224,5,2,"married",24,"urban",2,4,6,630,40,200,955,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19226,5,1,"commonLaw",35,"urban",7,4,3,470,120,0,535,60,0,0,0,60,NA,2,2,2,2,NA,8,2,2,2,2
19229,4,1,"married",35,"urban",6,6,6,540,60,40,425,80,415,0,0,0,NA,NA,NA,1,1,NA,5,2,1,2,2
19231,5,2,"married",24,"rural",1,6,3,540,0,70,735,80,585,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
19234,2,2,"married",59,"urban",6,6,3,570,0,70,290,20,550,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1
19237,6,2,"married",13,"urban",6,4,4,510,90,120,255,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19247,1,1,"neverMarried",12,"urban",1,5,3,550,60,80,380,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19248,5,1,"neverMarried",10,"rural",3,6,6,540,10,135,960,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19249,7,1,"divorced",24,"urban",6,4,6,540,30,130,1440,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19250,6,1,"married",10,"rural",1,6,3,450,0,120,190,80,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19255,1,2,"neverMarried",59,"urban",2,4,2,460,0,0,730,45,530,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
19261,7,2,"separated",48,"urban",1,4,1,450,45,125,1380,25,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
19265,5,1,"married",35,"urban",2,6,2,660,30,60,1140,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
19271,5,2,"married",35,"urban",2,6,2,570,160,0,870,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19272,5,1,"commonLaw",24,"urban",3,6,4,420,105,180,60,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,NA,NA
19275,6,1,"married",24,"urban",2,6,2,605,120,205,210,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
19277,5,2,"separated",35,"urban",4,6,6,480,10,105,750,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19280,5,1,"married",59,"urban",4,6,6,510,0,150,210,45,435,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
19281,6,1,"married",10,"rural",3,6,6,645,30,75,120,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
19292,2,2,"married",46,"rural",4,4,6,675,0,60,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1
19293,7,2,"separated",35,"urban",1,4,6,495,10,120,1380,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19295,6,1,"married",24,"rural",1,4,2,540,60,90,300,210,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19296,5,1,"neverMarried",12,"rural",3,4,6,490,30,20,785,60,465,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
19306,7,1,"separated",35,"urban",6,4,2,850,105,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,NA,2
19308,3,2,"married",35,"urban",7,5,5,570,0,120,930,0,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
19312,5,2,"widowed",35,"urban",1,4,3,560,10,90,1050,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19315,7,2,"married",35,"urban",1,6,3,600,10,25,295,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19316,6,1,"married",24,"urban",4,6,6,505,60,60,410,60,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,2
19317,5,1,"married",47,"urban",3,4,4,600,0,150,570,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2
19319,5,2,"married",24,"rural",2,6,6,450,85,45,150,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19320,6,1,"divorced",24,"urban",7,6,6,210,10,50,1190,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19321,6,2,"widowed",47,"rural",2,6,6,525,0,60,1130,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19323,7,1,"married",48,"urban",3,6,6,510,0,90,640,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19325,6,2,"married",12,"urban",6,6,4,540,130,0,60,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19328,7,1,"married",11,"pei",7,4,1,540,0,60,1180,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19330,7,1,"separated",24,"urban",3,4,4,530,60,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1
19333,6,2,"widowed",59,"urban",2,6,6,690,60,40,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19334,6,2,"widowed",46,"urban",1,6,3,525,215,75,1430,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
19335,5,1,"married",35,"urban",5,4,6,495,230,40,110,30,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
19347,6,1,"married",35,"urban",4,6,1,600,120,60,810,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19352,6,1,"married",12,"rural",1,5,6,510,45,250,440,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19354,5,1,"married",24,"urban",7,4,3,540,0,150,120,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
19355,7,2,"divorced",12,"urban",5,4,3,410,20,150,705,40,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19370,4,1,"divorced",35,"urban",2,5,4,510,0,0,1440,330,0,0,0,0,NA,2,2,2,2,NA,4,2,2,2,2
19375,6,2,"married",48,"rural",4,5,3,360,30,40,85,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
19377,6,2,"married",24,"urban",1,6,6,315,110,75,840,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19378,6,1,"divorced",48,"urban",6,6,2,630,0,105,1205,25,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
19381,5,2,"married",12,"urban",4,4,6,590,30,60,240,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19383,7,1,"married",24,"urban",1,6,4,495,0,270,135,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19388,6,1,"married",47,"urban",3,6,6,510,0,85,180,225,0,75,0,0,NA,2,2,2,2,NA,8,1,2,2,2
19395,6,2,"widowed",12,"urban",2,6,6,465,10,225,1320,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19401,5,2,"married",59,"urban",2,4,3,660,195,30,190,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19410,7,2,"neverMarried",24,"urban",2,6,6,540,60,120,395,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19411,6,2,"widowed",59,"rural",4,6,4,810,135,0,600,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19416,5,2,"married",24,"rural",3,6,3,420,55,110,770,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19418,5,1,"married",48,"urban",3,4,4,475,60,0,615,120,540,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,1
19428,7,1,"commonLaw",35,"rural",3,5,2,495,100,60,210,215,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1
19429,6,1,"widowed",35,"urban",4,6,3,510,75,150,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
19432,5,1,"married",59,"rural",7,4,6,540,10,90,490,0,240,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
19436,3,2,"married",59,"rural",4,4,3,480,0,85,240,0,560,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
19438,5,1,"married",48,"urban",6,6,6,600,40,110,540,20,0,0,0,0,NA,2,1,1,2,NA,1,2,1,2,2
19439,3,1,"neverMarried",24,"urban",1,6,5,630,60,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
19440,6,2,"divorced",46,"rural",4,6,6,675,20,185,1175,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19442,6,1,"widowed",24,"urban",2,5,1,600,0,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19454,6,1,"married",35,"urban",4,6,6,240,0,0,0,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19460,3,2,"neverMarried",59,"urban",4,4,1,535,60,315,1390,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
19469,6,2,"widowed",48,"urban",4,6,3,630,210,0,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19470,4,2,"married",59,"urban",7,4,6,690,60,255,930,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
19471,7,1,"married",47,"urban",7,4,6,420,0,180,735,35,300,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
19473,6,1,"widowed",59,"urban",4,5,1,555,0,380,605,30,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2
19474,5,1,"married",59,"rural",3,6,4,480,0,30,105,85,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19476,7,2,"divorced",24,"urban",4,6,1,600,40,90,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
19483,6,1,"neverMarried",59,"urban",3,6,6,360,20,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19489,7,2,"married",24,"rural",1,6,6,555,50,170,80,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19494,6,2,"divorced",13,"rural",2,6,3,540,30,120,120,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19498,7,2,"married",48,"urban",4,4,4,180,30,105,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19504,7,1,"separated",24,"rural",1,6,6,630,115,50,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19514,2,1,"neverMarried",47,"urban",2,6,3,615,80,0,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,NA,2,2,1,2
19527,6,2,"widowed",24,"rural",4,6,6,570,0,80,1355,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19529,7,1,"commonLaw",48,"urban",7,6,1,540,10,240,205,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19530,7,2,"widowed",12,"urban",3,6,6,450,60,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19534,7,1,"married",24,"rural",1,6,1,810,150,150,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19544,3,1,"separated",59,"urban",6,4,4,450,0,40,915,0,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
19548,6,1,"married",10,"rural",4,6,6,510,30,50,195,15,510,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2
19550,6,1,"married",13,"urban",3,6,6,420,30,90,155,150,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19551,7,2,"married",59,"urban",1,6,5,530,20,85,300,10,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19554,7,1,"widowed",35,"urban",6,6,6,630,30,180,360,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19555,7,2,"widowed",35,"urban",1,6,3,600,20,90,1035,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19557,7,2,"married",10,"urban",4,4,6,510,0,120,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19558,4,2,"married",46,"urban",2,5,4,360,135,75,525,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19561,6,2,"widowed",13,"urban",4,6,6,480,50,60,1275,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19563,7,2,"widowed",12,"urban",6,4,6,540,105,60,1320,15,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19566,6,2,"widowed",35,"rural",4,4,6,510,75,30,1440,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
19580,6,1,"separated",24,"rural",2,6,1,480,90,120,1320,150,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19582,6,2,"neverMarried",24,"urban",NA,6,6,480,0,180,1260,20,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
19584,7,2,"widowed",35,"urban",2,6,5,555,190,60,1330,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19586,7,1,"widowed",35,"urban",1,6,4,510,75,30,1140,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
19589,7,1,"commonLaw",59,"urban",1,6,2,590,10,50,1190,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1
19595,5,1,"married",12,"rural",4,6,1,480,40,50,1090,90,0,0,0,0,NA,1,1,1,2,NA,8,2,2,1,2
19596,6,2,"widowed",35,"urban",1,6,6,480,0,105,860,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19599,6,2,"widowed",24,"urban",1,6,6,390,60,80,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
19600,5,2,"married",59,"urban",6,5,6,600,0,0,1440,20,710,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
19602,6,2,"separated",24,"urban",1,6,6,510,30,80,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
